,level_0,level_1,strain,time since birth [min],cdg_dh,type,cdg [a.u.],cdg_dl
19960,time since birth [min],1,AKS1092,5,,low cdg cell,821.1418439716313,821.1418439716313
19961,time since birth [min],2,AKS1092,10,,low cdg cell,771.75,771.75
19962,time since birth [min],3,AKS1092,15,,low cdg cell,610.2797619047619,610.2797619047619
19963,time since birth [min],4,AKS1092,20,,low cdg cell,365.38922155688624,365.38922155688624
19964,time since birth [min],5,AKS1092,25,,low cdg cell,323.4057142857143,323.4057142857143
19965,time since birth [min],6,AKS1092,30,,low cdg cell,806.2386363636364,806.2386363636364
19966,time since birth [min],7,AKS1092,35,,low cdg cell,785.7675675675675,785.7675675675675
19967,time since birth [min],8,AKS1092,40,,low cdg cell,776.7248677248677,776.7248677248677
19968,time since birth [min],9,AKS1092,45,,low cdg cell,786.5487179487179,786.5487179487179
19969,time since birth [min],10,AKS1092,50,,low cdg cell,802.1450777202073,802.1450777202073
19970,time since birth [min],11,AKS1092,55,,low cdg cell,811.984126984127,811.984126984127
19971,time since birth [min],12,AKS1092,60,,low cdg cell,821.851282051282,821.851282051282
19972,time since birth [min],13,AKS1092,65,,low cdg cell,841.0208333333334,841.0208333333334
19973,time since birth [min],14,AKS1092,70,,low cdg cell,852.2417061611375,852.2417061611375
19974,time since birth [min],15,AKS1092,75,,low cdg cell,867.5428571428571,867.5428571428571
19975,time since birth [min],0,AKS1092,0,,low cdg cell,738.3516483516484,738.3516483516484
19976,time since birth [min],1,AKS1092,5,,low cdg cell,725.3038674033149,725.3038674033149
19977,time since birth [min],2,AKS1092,10,,low cdg cell,593.047619047619,593.047619047619
19978,time since birth [min],3,AKS1092,15,,low cdg cell,371.73979591836735,371.73979591836735
19979,time since birth [min],4,AKS1092,20,,low cdg cell,289.5360824742268,289.5360824742268
19980,time since birth [min],5,AKS1092,25,,low cdg cell,304.60591133004925,304.60591133004925
19981,time since birth [min],6,AKS1092,30,,low cdg cell,794.4878048780488,794.4878048780488
19982,time since birth [min],7,AKS1092,35,,low cdg cell,812.7881773399015,812.7881773399015
19983,time since birth [min],8,AKS1092,40,,low cdg cell,809.5142857142857,809.5142857142857
19984,time since birth [min],9,AKS1092,45,,low cdg cell,807.4193548387096,807.4193548387096
19985,time since birth [min],10,AKS1092,50,,low cdg cell,810.195652173913,810.195652173913
19986,time since birth [min],11,AKS1092,55,,low cdg cell,801.5375,801.5375
19987,time since birth [min],12,AKS1092,60,,low cdg cell,810.1833333333333,810.1833333333333
19988,time since birth [min],13,AKS1092,65,,low cdg cell,819.7460317460317,819.7460317460317
19989,time since birth [min],14,AKS1092,70,,low cdg cell,825.5097276264592,825.5097276264592
19990,time since birth [min],15,AKS1092,75,,low cdg cell,829.9169811320754,829.9169811320754
19991,time since birth [min],16,AKS1092,80,,low cdg cell,825.1672597864768,825.1672597864768
19992,time since birth [min],0,AKS1092,0,,low cdg cell,764.6060606060606,764.6060606060606
19993,time since birth [min],1,AKS1092,5,,low cdg cell,752.7386363636364,752.7386363636364
19994,time since birth [min],2,AKS1092,10,,low cdg cell,696.2688172043011,696.2688172043011
19995,time since birth [min],3,AKS1092,15,,low cdg cell,453.984375,453.984375
19996,time since birth [min],4,AKS1092,20,,low cdg cell,301.2266009852217,301.2266009852217
19997,time since birth [min],5,AKS1092,25,,low cdg cell,470.9336492890996,470.9336492890996
19998,time since birth [min],6,AKS1092,30,,low cdg cell,718.4794520547945,718.4794520547945
19999,time since birth [min],7,AKS1092,35,,low cdg cell,690.4632034632035,690.4632034632035
20000,time since birth [min],8,AKS1092,40,,low cdg cell,691.0886075949367,691.0886075949367
20001,time since birth [min],9,AKS1092,45,,low cdg cell,714.3485477178423,714.3485477178423
20002,time since birth [min],10,AKS1092,50,,low cdg cell,717.8230452674898,717.8230452674898
20003,time since birth [min],11,AKS1092,55,,low cdg cell,739.1513944223108,739.1513944223108
20004,time since birth [min],12,AKS1092,60,,low cdg cell,749.2569169960474,749.2569169960474
20005,time since birth [min],13,AKS1092,65,,low cdg cell,742.9507575757576,742.9507575757576
20006,time since birth [min],14,AKS1092,70,,low cdg cell,749.3581560283687,749.3581560283687
20007,time since birth [min],15,AKS1092,75,,low cdg cell,727.1533333333333,727.1533333333333
20008,time since birth [min],16,AKS1092,80,,low cdg cell,710.3006329113924,710.3006329113924
20009,time since birth [min],0,AKS1092,0,,low cdg cell,600.9540229885057,600.9540229885057
20010,time since birth [min],1,AKS1092,5,,low cdg cell,599.7709497206704,599.7709497206704
20011,time since birth [min],2,AKS1092,10,,low cdg cell,602.1081081081081,602.1081081081081
20012,time since birth [min],3,AKS1092,15,,low cdg cell,436.3333333333333,436.3333333333333
20013,time since birth [min],4,AKS1092,20,,low cdg cell,302.42487046632124,302.42487046632124
20014,time since birth [min],5,AKS1092,25,,low cdg cell,652.7213930348258,652.7213930348258
20015,time since birth [min],6,AKS1092,30,,low cdg cell,637.7809523809524,637.7809523809524
20016,time since birth [min],7,AKS1092,35,,low cdg cell,627.2442396313364,627.2442396313364
20017,time since birth [min],8,AKS1092,40,,low cdg cell,633.6293103448276,633.6293103448276
20018,time since birth [min],9,AKS1092,45,,low cdg cell,644.4115226337449,644.4115226337449
20019,time since birth [min],10,AKS1092,50,,low cdg cell,650.0967741935484,650.0967741935484
20020,time since birth [min],11,AKS1092,55,,low cdg cell,640.1206225680934,640.1206225680934
20021,time since birth [min],12,AKS1092,60,,low cdg cell,655.2105263157895,655.2105263157895
20022,time since birth [min],13,AKS1092,65,,low cdg cell,660.014598540146,660.014598540146
20023,time since birth [min],0,AKS1092,0,,low cdg cell,546.780303030303,546.780303030303
20024,time since birth [min],1,AKS1092,5,,low cdg cell,529.2411347517731,529.2411347517731
20025,time since birth [min],2,AKS1092,10,,low cdg cell,526.9276315789474,526.9276315789474
20026,time since birth [min],3,AKS1092,15,,low cdg cell,312.3246753246753,312.3246753246753
20027,time since birth [min],4,AKS1092,20,,low cdg cell,250.5276073619632,250.5276073619632
20028,time since birth [min],5,AKS1092,25,,low cdg cell,240.9515151515152,240.9515151515152
20029,time since birth [min],6,AKS1092,30,,low cdg cell,394.0,394.0
20030,time since birth [min],7,AKS1092,35,,low cdg cell,537.6871508379888,537.6871508379888
20031,time since birth [min],8,AKS1092,40,,low cdg cell,529.0752688172043,529.0752688172043
20032,time since birth [min],9,AKS1092,45,,low cdg cell,538.28,538.28
20033,time since birth [min],10,AKS1092,50,,low cdg cell,550.7259615384615,550.7259615384615
20034,time since birth [min],11,AKS1092,55,,low cdg cell,544.4272727272727,544.4272727272727
20035,time since birth [min],12,AKS1092,60,,low cdg cell,549.8220338983051,549.8220338983051
20036,time since birth [min],13,AKS1092,65,,low cdg cell,562.6081632653061,562.6081632653061
20037,time since birth [min],14,AKS1092,70,,low cdg cell,565.531007751938,565.531007751938
20038,time since birth [min],15,AKS1092,75,,low cdg cell,575.327067669173,575.327067669173
20039,time since birth [min],16,AKS1092,80,,low cdg cell,567.1091549295775,567.1091549295775
20040,time since birth [min],0,AKS1092,0,,low cdg cell,741.3147208121827,741.3147208121827
20041,time since birth [min],1,AKS1092,5,,low cdg cell,622.7655502392345,622.7655502392345
20042,time since birth [min],2,AKS1092,10,,low cdg cell,361.4906542056075,361.4906542056075
20043,time since birth [min],3,AKS1092,15,,low cdg cell,328.30731707317074,328.30731707317074
20044,time since birth [min],4,AKS1092,20,,low cdg cell,623.4975609756098,623.4975609756098
20045,time since birth [min],5,AKS1092,25,,low cdg cell,813.9702970297029,813.9702970297029
20046,time since birth [min],6,AKS1092,30,,low cdg cell,808.4532019704434,808.4532019704434
20047,time since birth [min],7,AKS1092,35,,low cdg cell,801.3413461538462,801.3413461538462
20048,time since birth [min],8,AKS1092,40,,low cdg cell,803.7251184834123,803.7251184834123
20049,time since birth [min],9,AKS1092,45,,low cdg cell,808.5707762557078,808.5707762557078
20050,time since birth [min],10,AKS1092,50,,low cdg cell,824.3287671232877,824.3287671232877
20051,time since birth [min],11,AKS1092,55,,low cdg cell,819.5260869565218,819.5260869565218
20052,time since birth [min],12,AKS1092,60,,low cdg cell,810.6536796536797,810.6536796536797
20053,time since birth [min],0,AKS1092,0,,low cdg cell,560.3521126760563,560.3521126760563
20054,time since birth [min],1,AKS1092,5,,low cdg cell,558.9276315789474,558.9276315789474
20055,time since birth [min],2,AKS1092,10,,low cdg cell,560.175,560.175
20056,time since birth [min],3,AKS1092,15,,low cdg cell,420.2275449101796,420.2275449101796
20057,time since birth [min],4,AKS1092,20,,low cdg cell,290.9230769230769,290.9230769230769
20058,time since birth [min],5,AKS1092,25,,low cdg cell,307.97714285714284,307.97714285714284
20059,time since birth [min],6,AKS1092,30,,low cdg cell,394.23333333333335,394.23333333333335
20060,time since birth [min],7,AKS1092,35,,low cdg cell,591.6137566137567,591.6137566137567
20061,time since birth [min],8,AKS1092,40,,low cdg cell,588.7272727272727,588.7272727272727
20062,time since birth [min],9,AKS1092,45,,low cdg cell,584.257281553398,584.257281553398
20063,time since birth [min],10,AKS1092,50,,low cdg cell,581.5879629629629,581.5879629629629
20064,time since birth [min],11,AKS1092,55,,low cdg cell,578.7336244541485,578.7336244541485
20065,time since birth [min],12,AKS1092,60,,low cdg cell,584.103305785124,584.103305785124
20066,time since birth [min],13,AKS1092,65,,low cdg cell,594.2222222222222,594.2222222222222
20067,time since birth [min],14,AKS1092,70,,low cdg cell,593.4375,593.4375
20068,time since birth [min],15,AKS1092,75,,low cdg cell,601.713768115942,601.713768115942
20069,time since birth [min],0,AKS1092,0,,low cdg cell,768.6044776119403,768.6044776119403
20070,time since birth [min],1,AKS1092,5,,low cdg cell,751.956834532374,751.956834532374
20071,time since birth [min],2,AKS1092,10,,low cdg cell,641.4233576642335,641.4233576642335
20072,time since birth [min],3,AKS1092,15,,low cdg cell,402.93617021276594,402.93617021276594
20073,time since birth [min],4,AKS1092,20,,low cdg cell,334.28472222222223,334.28472222222223
20074,time since birth [min],5,AKS1092,25,,low cdg cell,433.80272108843536,433.80272108843536
20075,time since birth [min],6,AKS1092,30,,low cdg cell,806.1677852348994,806.1677852348994
20076,time since birth [min],7,AKS1092,35,,low cdg cell,783.4620253164557,783.4620253164557
20077,time since birth [min],8,AKS1092,40,,low cdg cell,788.6073619631902,788.6073619631902
20078,time since birth [min],9,AKS1092,45,,low cdg cell,799.4938271604939,799.4938271604939
20079,time since birth [min],10,AKS1092,50,,low cdg cell,794.8,794.8
20080,time since birth [min],11,AKS1092,55,,low cdg cell,810.1333333333333,810.1333333333333
20081,time since birth [min],12,AKS1092,60,,low cdg cell,809.8578947368421,809.8578947368421
20082,time since birth [min],13,AKS1092,65,,low cdg cell,820.2783505154639,820.2783505154639
20083,time since birth [min],14,AKS1092,70,,low cdg cell,829.1039603960396,829.1039603960396
20084,time since birth [min],15,AKS1092,75,,low cdg cell,830.0784313725491,830.0784313725491
20085,time since birth [min],0,AKS1092,0,,low cdg cell,598.2189781021898,598.2189781021898
20086,time since birth [min],1,AKS1092,5,,low cdg cell,566.9602649006622,566.9602649006622
20087,time since birth [min],2,AKS1092,10,,low cdg cell,575.0993377483444,575.0993377483444
20088,time since birth [min],3,AKS1092,15,,low cdg cell,504.8301886792453,504.8301886792453
20089,time since birth [min],4,AKS1092,20,,low cdg cell,293.32183908045977,293.32183908045977
20090,time since birth [min],5,AKS1092,25,,low cdg cell,242.3736263736264,242.3736263736264
20091,time since birth [min],6,AKS1092,30,,low cdg cell,587.3081395348837,587.3081395348837
20092,time since birth [min],7,AKS1092,35,,low cdg cell,586.3295454545455,586.3295454545455
20093,time since birth [min],8,AKS1092,40,,low cdg cell,595.7237569060774,595.7237569060774
20094,time since birth [min],9,AKS1092,45,,low cdg cell,590.5157894736842,590.5157894736842
20095,time since birth [min],10,AKS1092,50,,low cdg cell,598.1128205128205,598.1128205128205
20096,time since birth [min],11,AKS1092,55,,low cdg cell,598.059405940594,598.059405940594
20097,time since birth [min],12,AKS1092,60,,low cdg cell,603.6634146341463,603.6634146341463
20098,time since birth [min],13,AKS1092,65,,low cdg cell,607.0798122065728,607.0798122065728
20099,time since birth [min],14,AKS1092,70,,low cdg cell,610.4035874439462,610.4035874439462
20100,time since birth [min],0,AKS1092,0,,low cdg cell,545.0050505050505,545.0050505050505
20101,time since birth [min],1,AKS1092,5,,low cdg cell,526.3640776699029,526.3640776699029
20102,time since birth [min],2,AKS1092,10,,low cdg cell,479.1455399061033,479.1455399061033
20103,time since birth [min],3,AKS1092,15,,low cdg cell,278.43693693693695,278.43693693693695
20104,time since birth [min],4,AKS1092,20,,low cdg cell,219.41484716157208,219.41484716157208
20105,time since birth [min],5,AKS1092,25,,low cdg cell,562.7829787234042,562.7829787234042
20106,time since birth [min],6,AKS1092,30,,low cdg cell,555.4417670682731,555.4417670682731
20107,time since birth [min],7,AKS1092,35,,low cdg cell,549.8333333333334,549.8333333333334
20108,time since birth [min],8,AKS1092,40,,low cdg cell,545.6452830188679,545.6452830188679
20109,time since birth [min],9,AKS1092,45,,low cdg cell,539.1293706293707,539.1293706293707
20110,time since birth [min],10,AKS1092,50,,low cdg cell,545.0169491525423,545.0169491525423
20111,time since birth [min],11,AKS1092,55,,low cdg cell,548.6503267973857,548.6503267973857
20112,time since birth [min],12,AKS1092,60,,low cdg cell,552.185975609756,552.185975609756
20113,time since birth [min],0,AKS1092,0,,low cdg cell,747.3575757575758,747.3575757575758
20114,time since birth [min],1,AKS1092,5,,low cdg cell,718.1529411764706,718.1529411764706
20115,time since birth [min],2,AKS1092,10,,low cdg cell,528.6927374301677,528.6927374301677
20116,time since birth [min],3,AKS1092,15,,low cdg cell,331.58378378378376,331.58378378378376
20117,time since birth [min],4,AKS1092,20,,low cdg cell,310.7348066298343,310.7348066298343
20118,time since birth [min],5,AKS1092,25,,low cdg cell,416.174358974359,416.174358974359
20119,time since birth [min],6,AKS1092,30,,low cdg cell,732.9183673469388,732.9183673469388
20120,time since birth [min],7,AKS1092,35,,low cdg cell,716.8029556650247,716.8029556650247
20121,time since birth [min],8,AKS1092,40,,low cdg cell,698.0633484162896,698.0633484162896
20122,time since birth [min],9,AKS1092,45,,low cdg cell,715.0360360360361,715.0360360360361
20123,time since birth [min],10,AKS1092,50,,low cdg cell,721.1936936936937,721.1936936936937
20124,time since birth [min],11,AKS1092,55,,low cdg cell,727.8488888888888,727.8488888888888
20125,time since birth [min],12,AKS1092,60,,low cdg cell,725.5108225108225,725.5108225108225
20126,time since birth [min],13,AKS1092,65,,low cdg cell,718.3181818181819,718.3181818181819
20127,time since birth [min],0,AKS1092,0,,low cdg cell,596.156862745098,596.156862745098
