,uni_par_id,strain,movie_name,replicate,id_colony,id_par,frames,generation,age,cdg_dh,cdg_dl,cdg_norm_dh,cdg_norm_dl,len_dh,len_dl,idc_dh,idc_dl,rel_cdg_hl
0,AKS1088-0-182,AKS1088,AKS1088_TL01_01,0,53,182,24,2.0,0,713.3235294117648,715.9526066350711,1.0,1.003685672930871,32.23920440673828,30.401243209838867,183,452,1.003685672930871
1,AKS1088-0-182,AKS1088,AKS1088_TL01_01,0,53,182,25,2.0,1,709.8427419354839,735.409756097561,0.9951203243230302,1.030962425568675,34.13206100463867,31.348478317260746,183,452,1.0360178567049443
2,AKS1088-0-182,AKS1088,AKS1088_TL01_01,0,53,182,26,2.0,2,699.5617529880478,732.7863636363636,0.980707524907996,1.0272847220400099,34.0,33.533748626708984,183,452,1.0474934635954625
3,AKS1088-0-182,AKS1088,AKS1088_TL01_01,0,53,182,27,2.0,3,702.1908396946565,749.9781659388647,0.9843932111333987,1.0513857107129592,36.0,34.8853645324707,183,452,1.0680546135648654
4,AKS1088-0-182,AKS1088,AKS1088_TL01_01,0,53,182,28,2.0,4,700.343396226415,745.5648535564853,0.9818033015172601,1.0451987391630106,37.0,35.773101806640625,183,452,1.0645704058519465
5,AKS1088-0-182,AKS1088,AKS1088_TL01_01,0,53,182,29,2.0,5,722.9563636363637,768.4166666666666,1.0135041588107188,1.077234431479267,38.08081817626953,37.15649032592773,183,452,1.0628811160906646
6,AKS1088-0-182,AKS1088,AKS1088_TL01_01,0,53,182,30,2.0,6,738.7074074074075,768.1616541353384,1.0355853647735065,1.0768769323630687,38.0,38.61141586303711,183,452,1.0398726835991865
7,AKS1088-0-182,AKS1088,AKS1088_TL01_01,0,53,182,31,2.0,7,759.551094890511,767.9964539007092,1.0648058890148588,1.0766453400661407,40.0,39.49161148071289,183,452,1.0111188820172996
8,AKS1088-0-182,AKS1088,AKS1088_TL01_01,0,53,182,32,2.0,8,752.0551724137931,749.1266666666667,1.0542974420512499,1.050192003738369,40.0,39.54218292236328,183,452,0.9961059961362579
9,AKS1088-0-182,AKS1088,AKS1088_TL01_01,0,53,182,33,2.0,9,777.696551724138,764.8947368421053,1.0902437949375618,1.0722970788204171,42.0,40.51632690429688,183,452,0.9835388046228941
10,AKS1088-0-182,AKS1088,AKS1088_TL01_01,0,53,182,34,2.0,10,774.5252525252525,755.2163009404388,1.0857979872947092,1.0587289915464033,43.0,41.040992736816406,183,452,0.9750699521779839
11,AKS1088-0-182,AKS1088,AKS1088_TL01_01,0,53,182,35,2.0,11,796.1258741258741,748.7970149253731,1.1160796487147866,1.0497298687775816,44.18144607543945,42.70397567749024,183,452,0.9405510350326612
12,AKS1088-0-182,AKS1088,AKS1088_TL01_01,0,53,182,36,2.0,12,793.940594059406,723.0,1.1130161298816559,1.013565332123861,46.27023696899414,44.38363265991211,183,452,0.9106474784256996
13,AKS1088-0-182,AKS1088,AKS1088_TL01_01,0,53,182,37,2.0,13,802.1850649350649,729.7375690607735,1.1245739581821714,1.0230106522107079,48.11162185668945,45.88012313842773,183,452,0.9096873040385562
14,AKS1088-0-182,AKS1088,AKS1088_TL01_01,0,53,182,38,2.0,14,790.1308411214953,715.4497354497355,1.1076752813314164,1.0029807036362925,49.49747467041016,48.08317947387695,183,452,0.9054826089742821
15,AKS1088-0-182,AKS1088,AKS1088_TL01_01,0,53,182,39,2.0,15,793.3712574850299,703.6919060052219,1.1122179835274406,0.9864975386211001,51.30928802490234,50.29329299926758,183,452,0.8869642041683112
0,AKS1088-0-183,AKS1088,AKS1088_TL01_01,0,53,183,42,3.0,0,829.528,772.6425120772947,1.0,0.9314242702805627,27.44941520690918,31.044557571411133,680,184,0.9314242702805627
1,AKS1088-0-183,AKS1088,AKS1088_TL01_01,0,53,183,43,3.0,1,846.8161764705883,771.905472636816,1.0208409800158502,0.9305357656846013,28.44744110107422,31.044557571411133,680,184,0.9115384118593605
2,AKS1088-0-183,AKS1088,AKS1088_TL01_01,0,53,183,44,3.0,2,837.3098591549295,776.2437810945273,1.009381068698018,0.9357656174288599,28.79112243652344,31.529630661010746,680,184,0.9270687220594366
3,AKS1088-0-183,AKS1088,AKS1088_TL01_01,0,53,183,45,3.0,3,839.0063694267516,781.6601941747573,1.011426220003124,0.9422951294890073,30.08264541625977,32.21417617797852,680,184,0.9316498928474454
4,AKS1088-0-183,AKS1088,AKS1088_TL01_01,0,53,183,46,3.0,4,849.6488095238095,780.1705069124424,1.0242557328068607,0.9404993043181694,31.015905380249023,33.22737503051758,680,184,0.9182270347082501
5,AKS1088-0-183,AKS1088,AKS1088_TL01_01,0,53,183,47,3.0,5,825.7514124293785,765.8190045248869,0.9954473054910485,0.9231984990559533,32.891395568847656,34.440059661865234,680,184,0.9274207624687323
6,AKS1088-0-183,AKS1088,AKS1088_TL01_01,0,53,183,48,3.0,6,825.0108695652174,770.3144104803494,0.9945545775009612,0.9286177325905206,34.169532775878906,36.38034439086914,680,184,0.9337021352049663
7,AKS1088-0-183,AKS1088,AKS1088_TL01_01,0,53,183,49,3.0,7,811.3118279569892,768.6190476190476,0.9780403168512566,0.9265739644943239,36.39854431152344,37.31486892700195,680,184,0.947378087109307
8,AKS1088-0-183,AKS1088,AKS1088_TL01_01,0,53,183,50,3.0,8,803.8,770.6846473029045,0.968984772063149,0.9290640548636147,36.39854431152344,38.8960075378418,680,184,0.9588015019941585
9,AKS1088-0-183,AKS1088,AKS1088_TL01_01,0,53,183,51,3.0,9,811.7733990147783,785.7907949790795,0.9785967429849002,0.9472745886565366,37.68725204467773,39.84469223022461,680,184,0.9679927870668921
10,AKS1088-0-183,AKS1088,AKS1088_TL01_01,0,53,183,52,3.0,10,810.5686274509804,798.9506172839506,0.9771443850611196,0.9631388178385185,39.91992950439453,41.68611145019531,680,184,0.9856668395820285
11,AKS1088-0-183,AKS1088,AKS1088_TL01_01,0,53,183,53,3.0,11,796.4345794392524,815.1918367346939,0.9601057220964843,0.9827176861235472,41.72526168823242,43.08072662353516,680,184,1.0235515355305742
12,AKS1088-0-183,AKS1088,AKS1088_TL01_01,0,53,183,54,3.0,12,797.0844444444444,814.0866141732283,0.9608891374907712,0.9813853350016254,43.59822845458984,43.583892822265625,680,184,1.0213304498002518
13,AKS1088-0-183,AKS1088,AKS1088_TL01_01,0,53,183,55,3.0,13,786.9739130434782,828.437984496124,0.9487008431824823,0.9986859810592579,43.958457946777344,43.97555160522461,680,184,1.052687987194253
0,AKS1088-0-213,AKS1088,AKS1088_TL01_01,0,61,213,28,2.0,0,660.1963190184049,646.375,1.0,0.9790648347767907,25.316770553588867,25.79076385498047,214,497,0.9790648347767906
1,AKS1088-0-213,AKS1088,AKS1088_TL01_01,0,61,213,29,2.0,1,666.6023391812865,660.945054945055,1.009703204907907,1.0011341110289182,27.03957176208496,26.039470672607425,214,497,0.9915132547491811
2,AKS1088-0-213,AKS1088,AKS1088_TL01_01,0,61,213,30,2.0,2,635.1333333333333,627.2070707070707,0.9620370714542369,0.9500311538234818,27.07085418701172,27.44723129272461,214,497,0.9875203170574222
3,AKS1088-0-213,AKS1088,AKS1088_TL01_01,0,61,213,31,2.0,3,610.2460732984293,613.0788177339901,0.9243403147199567,0.9286310754436345,28.0,28.158571243286133,214,497,1.0046419707713146
4,AKS1088-0-213,AKS1088,AKS1088_TL01_01,0,61,213,32,2.0,4,588.9752475247525,668.9752475247525,0.8921213744427634,1.0132974514601965,29.126123428344727,28.45691299438477,214,497,1.1358291377035126
5,AKS1088-0-213,AKS1088,AKS1088_TL01_01,0,61,213,33,2.0,5,670.875,653.3019801980198,1.0161750083633796,0.9895571383514592,30.26447296142578,28.847946166992188,214,497,0.9738058210516413
6,AKS1088-0-213,AKS1088,AKS1088_TL01_01,0,61,213,34,2.0,6,712.9468599033817,698.218009478673,1.079901295062365,1.0575914911443307,31.25675392150879,29.78980255126953,214,497,0.979340886042047
7,AKS1088-0-213,AKS1088,AKS1088_TL01_01,0,61,213,35,2.0,7,709.6238532110092,703.3938053097345,1.0748679336263103,1.0654312740724707,32.38805389404297,31.40020751953125,214,497,0.9912206334763354
8,AKS1088-0-213,AKS1088,AKS1088_TL01_01,0,61,213,36,2.0,8,743.546255506608,704.3805309734513,1.126250229041158,1.0669258683852412,33.72814178466797,32.377906799316406,214,497,0.9473257726158926
9,AKS1088-0-213,AKS1088,AKS1088_TL01_01,0,61,213,37,2.0,9,758.8808510638298,699.9098712446352,1.1494775556945718,1.0601541557900191,34.178646087646484,33.24151611328125,214,497,0.9222921757262332
10,AKS1088-0-213,AKS1088,AKS1088_TL01_01,0,61,213,38,2.0,10,770.3609958506224,692.4590163934427,1.1668665420552675,1.0488683387738464,35.876346588134766,33.46075439453125,214,497,0.8988760076421556
11,AKS1088-0-213,AKS1088,AKS1088_TL01_01,0,61,213,39,2.0,11,790.2460317460317,683.85546875,1.1969864250697242,1.0358365368755345,36.97209548950195,35.32870864868164,214,497,0.8653703293378595
12,AKS1088-0-213,AKS1088,AKS1088_TL01_01,0,61,213,40,2.0,12,797.9221789883269,690.310861423221,1.2086134926875933,1.0456145263723844,38.25114059448242,37.11760711669922,214,497,0.8651355728680903
13,AKS1088-0-213,AKS1088,AKS1088_TL01_01,0,61,213,41,2.0,13,802.7282608695652,686.8456140350877,1.2158932695400062,1.0403657128175232,39.5415153503418,38.17551040649414,214,497,0.8556390095087143
14,AKS1088-0-213,AKS1088,AKS1088_TL01_01,0,61,213,42,2.0,14,802.1978798586572,695.7307692307693,1.2150899009121763,1.05382406594632,41.78508377075195,40.16029739379883,214,497,0.8672807379562674
15,AKS1088-0-213,AKS1088,AKS1088_TL01_01,0,61,213,43,2.0,15,813.2980132450331,689.4169491525424,1.231903283638817,1.0442605165954022,43.07911682128906,42.25976943969727,214,497,0.8476806016060346
16,AKS1088-0-213,AKS1088,AKS1088_TL01_01,0,61,213,44,2.0,16,809.2124183006536,676.6305732484077,1.22571482904329,1.0248929807037361,45.18290710449219,44.14046096801758,214,497,0.8361594038180138
17,AKS1088-0-213,AKS1088,AKS1088_TL01_01,0,61,213,45,2.0,17,773.7461773700306,664.5976331360947,1.1719940797616901,1.0066666747312887,46.95433044433594,46.09333038330078,214,497,0.8589349486611582
18,AKS1088-0-213,AKS1088,AKS1088_TL01_01,0,61,213,46,2.0,18,742.0690690690691,637.1530343007915,1.1240127333221042,0.9650963144540481,49.647457122802734,48.349395751953125,214,497,0.8586168873742501
0,AKS1088-0-272,AKS1088,AKS1088_TL01_01,0,59,272,30,3.0,0,659.7253521126761,509.02766798418975,1.0,0.7715751203953303,24.0,30.40558815002441,524,273,0.7715751203953303
1,AKS1088-0-272,AKS1088,AKS1088_TL01_01,0,59,272,31,3.0,1,582.0457516339869,459.50187265917606,0.8822546378884314,0.6965047973185918,24.252197265625,32.649444580078125,524,273,0.7894600576831093
2,AKS1088-0-272,AKS1088,AKS1088_TL01_01,0,59,272,32,3.0,2,632.0705128205128,480.8780487804878,0.9580812845775858,0.7289064263493052,25.8873291015625,33.58702087402344,524,273,0.7607981056332576
3,AKS1088-0-272,AKS1088,AKS1088_TL01_01,0,59,272,33,3.0,3,635.9050632911392,486.758389261745,0.9638936282420316,0.7378197422654303,26.77357482910156,34.400001525878906,524,273,0.7654576403944912
4,AKS1088-0-272,AKS1088,AKS1088_TL01_01,0,59,272,34,3.0,4,616.2901234567901,490.3717105263158,0.9341616499702627,0.7432967506189818,27.91730117797852,35.48821258544922,524,273,0.7956832210385036
5,AKS1088-0-272,AKS1088,AKS1088_TL01_01,0,59,272,35,3.0,5,603.792899408284,506.0096463022508,0.9152185791780225,0.7670004566018682,29.41741943359375,36.891700744628906,524,273,0.8380516677127859
6,AKS1088-0-272,AKS1088,AKS1088_TL01_01,0,59,272,36,3.0,6,621.6467065868263,532.8178913738019,0.9422810637731166,0.8076359195042737,31.22715759277344,37.72423553466797,524,273,0.857107237484226
7,AKS1088-0-272,AKS1088,AKS1088_TL01_01,0,59,272,37,3.0,7,666.9329268292682,547.3196202531645,1.0109251140546758,0.8296173832041648,30.927085876464844,38.94866943359375,524,273,0.820651670109063
8,AKS1088-0-272,AKS1088,AKS1088_TL01_01,0,59,272,38,3.0,8,704.175,546.2190476190476,1.0673759887277035,0.8279491547048469,32.13883590698242,39.41474151611328,524,273,0.7756865092044558
9,AKS1088-0-272,AKS1088,AKS1088_TL01_01,0,59,272,39,3.0,9,709.1011904761905,551.1379310344828,1.0748430209713713,0.8354051110352851,33.12543869018555,40.27774429321289,524,273,0.777234530750641
10,AKS1088-0-272,AKS1088,AKS1088_TL01_01,0,59,272,40,3.0,10,716.7608695652174,563.7272727272727,1.0864534268235913,0.8544878121206299,34.07711410522461,42.0153923034668,524,273,0.7864928132435943
11,AKS1088-0-272,AKS1088,AKS1088_TL01_01,0,59,272,41,3.0,11,700.4545454545455,551.0262390670554,1.0617365896451303,0.8352358103299693,36.0,43.377140045166016,524,273,0.7866695171625709
12,AKS1088-0-272,AKS1088,AKS1088_TL01_01,0,59,272,42,3.0,12,697.4146341463414,557.4661016949152,1.0571287459440066,0.8449972400025401,37.0,44.70869064331055,524,273,0.7993323833493574
13,AKS1088-0-272,AKS1088,AKS1088_TL01_01,0,59,272,43,3.0,13,694.5627906976745,563.4931129476583,1.052805972172263,0.8541328768754335,38.11814880371094,46.04132843017578,524,273,0.8112918234241151
14,AKS1088-0-272,AKS1088,AKS1088_TL01_01,0,59,272,44,3.0,14,679.5769230769231,555.1078167115903,1.0300906595459387,0.8414225934079036,40.30140686035156,47.41641998291016,524,273,0.8168432415247806
15,AKS1088-0-272,AKS1088,AKS1088_TL01_01,0,59,272,45,3.0,15,659.6150627615062,552.22102425876,0.9998328253555564,0.8370468445548609,41.56280899047852,49.212886810302734,524,273,0.8371868009606444
16,AKS1088-0-272,AKS1088,AKS1088_TL01_01,0,59,272,46,3.0,16,647.1638655462185,547.7142857142857,0.9809595212216247,0.8302156101176179,43.89453125,50.58983612060547,524,273,0.8463301412108423
0,AKS1088-0-37,AKS1088,AKS1088_TL01_01,0,12,37,26,2.0,0,549.5614525139665,525.5335570469799,1.0,0.9562780552437383,42.55436706542969,37.0,467,38,0.9562780552437383
1,AKS1088-0-37,AKS1088,AKS1088_TL01_01,0,12,37,27,2.0,1,569.3342776203966,512.9383116883117,1.035979279507286,0.9333593346874632,43.81413269042969,37.65629196166992,467,38,0.9009440180419158
2,AKS1088-0-37,AKS1088,AKS1088_TL01_01,0,12,37,28,2.0,2,565.3091397849462,507.82874617737,1.0286550070041156,0.9240618021047684,44.71871566772461,39.2172966003418,467,38,0.8983204240613504
3,AKS1088-0-37,AKS1088,AKS1088_TL01_01,0,12,37,29,2.0,3,550.992700729927,509.5672514619883,1.0026043460825231,0.9272252432025119,46.98092269897461,39.54358673095703,467,38,0.9248167004516387
4,AKS1088-0-37,AKS1088,AKS1088_TL01_01,0,12,37,30,2.0,4,573.8407310704961,531.4744318181819,1.0441793696509536,0.9670882653558658,48.20963287353516,41.455753326416016,467,38,0.9261706307022156
5,AKS1088-0-37,AKS1088,AKS1088_TL01_01,0,12,37,31,2.0,5,585.5793650793651,534.4657534246576,1.0655393721678164,0.9725313720235403,49.74522018432617,41.75162506103516,467,38,0.9127127513317005
6,AKS1088-0-37,AKS1088,AKS1088_TL01_01,0,12,37,32,2.0,6,596.3897849462365,558.5524861878453,1.085210365861823,1.0163603790490567,50.55976867675781,43.01005554199219,467,38,0.9365560918153515
7,AKS1088-0-37,AKS1088,AKS1088_TL01_01,0,12,37,33,2.0,7,602.2879177377893,556.4588859416446,1.0959428012693135,1.0125507955409276,53.57171249389648,43.66438674926758,467,38,0.9239084324183692
8,AKS1088-0-37,AKS1088,AKS1088_TL01_01,0,12,37,34,2.0,8,598.6163366336634,563.1307692307693,1.0892618721624225,1.024691172670008,55.57698440551758,45.49894714355469,467,38,0.9407206832970041
9,AKS1088-0-37,AKS1088,AKS1088_TL01_01,0,12,37,35,2.0,9,588.4964539007092,576.0586797066014,1.0708474024308559,1.0482152215578866,57.86845016479492,46.80238723754883,467,38,0.9788651671362386
10,AKS1088-0-37,AKS1088,AKS1088_TL01_01,0,12,37,36,2.0,10,608.9274004683841,592.2616822429907,1.1080242212819846,1.0776987351163225,60.0166244506836,49.25144577026367,467,38,0.9726310259440218
11,AKS1088-0-37,AKS1088,AKS1088_TL01_01,0,12,37,37,2.0,11,602.9954954954954,582.2438478747204,1.0972303329083493,1.0594699559280374,61.106056213378906,51.14912414550781,467,38,0.9655857335986847
12,AKS1088-0-37,AKS1088,AKS1088_TL01_01,0,12,37,38,2.0,12,592.8939393939394,590.6260683760684,1.0788492109149006,1.074722518608705,64.80215454101562,53.0297737121582,467,38,0.9961749128011171
13,AKS1088-0-37,AKS1088,AKS1088_TL01_01,0,12,37,39,2.0,13,598.7855626326964,585.0386965376782,1.0895698013271389,1.064555553999323,66.7398681640625,55.04751205444336,467,38,0.9770420882651597
14,AKS1088-0-37,AKS1088,AKS1088_TL01_01,0,12,37,40,2.0,14,601.4094650205761,585.9243027888447,1.0943443399631307,1.0661670321099423,68.9393310546875,56.06548690795898,467,38,0.9742518814012984
0,AKS1088-0-100,AKS1088,AKS1088_TL01_01,0,30,100,23,2.0,0,606.7814207650273,565.7979797979798,1.0,0.9324576535066355,27.291208267211918,27.280027389526367,434,101,0.9324576535066355
1,AKS1088-0-100,AKS1088,AKS1088_TL01_01,0,30,100,24,2.0,1,612.8444444444444,552.939393939394,1.0099921050182665,0.911266190784567,27.42745780944824,28.635164260864254,434,101,0.902250805978415
2,AKS1088-0-100,AKS1088,AKS1088_TL01_01,0,30,100,25,2.0,2,603.4619565217391,558.4278606965174,0.9945293904366699,0.9203114030624967,28.45691299438477,29.018726348876957,434,101,0.9253737616124283
3,AKS1088-0-100,AKS1088,AKS1088_TL01_01,0,30,100,26,2.0,3,589.4712041884817,534.8181818181819,0.9714720721759724,0.8814017099335136,28.62926483154297,30.459985733032227,434,101,0.9072846612659561
4,AKS1088-0-100,AKS1088,AKS1088_TL01_01,0,30,100,27,2.0,4,615.6855670103092,557.9333333333333,1.0146743884050629,0.919496402229807,29.270008087158203,31.377490997314453,434,101,0.9061984935631779
5,AKS1088-0-100,AKS1088,AKS1088_TL01_01,0,30,100,28,2.0,5,606.7832512315271,526.7522935779816,1.0000030166818514,0.8681088041783723,30.382028579711918,32.65448760986328,434,101,0.8681061853781978
6,AKS1088-0-100,AKS1088,AKS1088_TL01_01,0,30,100,29,2.0,6,582.6448598130842,546.6752136752136,0.9602219841841699,0.9009425716858106,31.31660270690918,34.17303466796875,434,101,0.9382648872086338
7,AKS1088-0-100,AKS1088,AKS1088_TL01_01,0,30,100,30,2.0,7,637.1018518518518,581.0340425531915,1.0499692806160688,0.9575672930470192,32.13877868652344,35.109867095947266,434,101,0.9119955323694491
8,AKS1088-0-100,AKS1088,AKS1088_TL01_01,0,30,100,31,2.0,8,653.2657657657658,572.928,1.0766080558994888,0.9442082113813817,34.0,36.6727294921875,434,101,0.8770213135666265
9,AKS1088-0-100,AKS1088,AKS1088_TL01_01,0,30,100,32,2.0,9,688.1284403669724,582.0,1.134063135122666,0.9591592294737981,34.08774185180664,37.63979721069336,434,101,0.8457723382129431
10,AKS1088-0-100,AKS1088,AKS1088_TL01_01,0,30,100,33,2.0,10,718.9339207048458,589.4074074074074,1.184831796264324,0.9713669325344293,34.26343536376953,38.59678649902344,434,101,0.8198353011769842
11,AKS1088-0-100,AKS1088,AKS1088_TL01_01,0,30,100,34,2.0,11,725.943231441048,584.677536231884,1.196383420121503,0.9635719160529425,36.30953598022461,39.54985427856445,434,101,0.8054039364362668
12,AKS1088-0-100,AKS1088,AKS1088_TL01_01,0,30,100,35,2.0,12,742.0794979079498,580.2922535211268,1.2229766313087491,0.9563447951150135,37.33280944824219,40.80401992797852,434,101,0.7819812501990296
13,AKS1088-0-100,AKS1088,AKS1088_TL01_01,0,30,100,36,2.0,13,762.8252032520326,597.1786941580756,1.2571663817429775,0.9841743232763379,37.4058952331543,41.75162506103516,434,101,0.7828512896692685
14,AKS1088-0-100,AKS1088,AKS1088_TL01_01,0,30,100,37,2.0,14,773.9606299212599,599.483870967742,1.2755180093442113,0.9879733466656171,38.557613372802734,43.65579605102539,434,101,0.7745663639618613
15,AKS1088-0-100,AKS1088,AKS1088_TL01_01,0,30,100,38,2.0,15,741.8488745980708,587.545731707317,1.2225965548891577,0.9682988166752733,40.98827362060547,45.576419830322266,434,101,0.7920019182150081
16,AKS1088-0-100,AKS1088,AKS1088_TL01_01,0,30,100,39,2.0,16,738.8807339449542,597.2477876106195,1.2177049406248739,0.9842881920438701,43.16472244262695,46.8396110534668,434,101,0.8083141976403379
17,AKS1088-0-100,AKS1088,AKS1088_TL01_01,0,30,100,40,2.0,17,739.1512345679013,600.5128205128206,1.2181507364480322,0.9896690965845604,43.35369873046875,48.76390075683594,434,101,0.8124356592110313
18,AKS1088-0-100,AKS1088,AKS1088_TL01_01,0,30,100,41,2.0,18,718.921511627907,598.4491978609626,1.184811345610243,0.9862681640885453,46.26346206665039,50.9324836730957,434,101,0.8324263333084163
0,AKS1088-1-109,AKS1088,AKS1088_TL01_02,1,33,109,20,2.0,0,656.9049429657795,591.3245033112582,1.0,0.90016753511027,34.40882873535156,24.0,110,343,0.90016753511027
1,AKS1088-1-109,AKS1088,AKS1088_TL01_02,1,33,109,21,2.0,1,617.2197802197802,568.7820512820513,0.9395876630691351,0.8658513798269305,36.01565170288086,25.0,110,343,0.9215227209334069
2,AKS1088-1-109,AKS1088,AKS1088_TL01_02,1,33,109,22,2.0,2,585.4192439862543,539.9876543209876,0.8911780163248838,0.8220179496337228,38.01059722900391,26.0,110,343,0.9223947792424579
3,AKS1088-1-109,AKS1088,AKS1088_TL01_02,1,33,109,23,2.0,3,552.6143344709898,541.1627906976744,0.8412394219109681,0.8238068483005242,39.38731384277344,27.26401901245117,110,343,0.9792775122558524
4,AKS1088-1-109,AKS1088,AKS1088_TL01_02,1,33,109,24,2.0,4,588.1143790849674,541.0760869565217,0.8952807942497158,0.8236748600393898,40.60517883300781,28.5931396484375,110,343,0.9200184627323152
5,AKS1088-1-109,AKS1088,AKS1088_TL01_02,1,33,109,25,2.0,5,587.311320754717,551.2395833333334,0.8940583063709907,0.8391466516367032,42.1241340637207,30.5931396484375,110,343,0.9385815730998849
6,AKS1088-1-109,AKS1088,AKS1088_TL01_02,1,33,109,26,2.0,6,602.030959752322,555.415,0.9164658695279204,0.8455028477825498,43.54056167602539,31.014728546142575,110,343,0.9225688330522069
7,AKS1088-1-109,AKS1088,AKS1088_TL01_02,1,33,109,27,2.0,7,616.6495468277946,568.6292682926829,0.9387196023274832,0.8656187997694894,44.81569290161133,32.26655960083008,110,343,0.9221271161518881
8,AKS1088-1-109,AKS1088,AKS1088_TL01_02,1,33,109,28,2.0,8,640.0985074626866,592.4644549763033,0.9744157268367999,0.9019028724330468,45.57603073120117,32.84772109985352,110,343,0.9255832470611406
9,AKS1088-1-109,AKS1088,AKS1088_TL01_02,1,33,109,29,2.0,9,661.3363095238095,596.6106194690266,1.006745826173911,0.9082145382792562,46.60927963256836,33.81987762451172,110,343,0.9021289333087001
10,AKS1088-1-109,AKS1088,AKS1088_TL01_02,1,33,109,30,2.0,10,690.9797687861271,589.6293103448276,1.0518717756430747,0.8975869593594206,47.43219375610352,35.36383056640625,110,343,0.8533235515428387
11,AKS1088-1-109,AKS1088,AKS1088_TL01_02,1,33,109,31,2.0,11,688.3621169916435,612.2563025210084,1.0478869497980057,0.9320318092855376,48.548866271972656,36.34708404541016,110,343,0.8894392753580903
12,AKS1088-1-109,AKS1088,AKS1088_TL01_02,1,33,109,32,2.0,12,706.146408839779,599.3755102040816,1.0749598041562685,0.9124235045302517,49.7237434387207,37.65192413330078,110,343,0.8487977885335062
13,AKS1088-1-109,AKS1088,AKS1088_TL01_02,1,33,109,33,2.0,13,719.6114130434783,592.7234848484849,1.095457448979746,0.9022971910859285,51.6234245300293,38.9633674621582,110,343,0.8236716012349753
14,AKS1088-1-109,AKS1088,AKS1088_TL01_02,1,33,109,34,2.0,14,710.8713910761155,585.5719557195572,1.0821525986190477,0.8914104879099102,52.81657409667969,40.28092956542969,110,343,0.8237382500836329
15,AKS1088-1-109,AKS1088,AKS1088_TL01_02,1,33,109,35,2.0,15,713.9108910891089,565.4896551724138,1.0867795999006495,0.860839397279238,55.060157775878906,42.516845703125,110,343,0.7921011742932362
16,AKS1088-1-109,AKS1088,AKS1088_TL01_02,1,33,109,36,2.0,16,707.54,539.0367892976589,1.077081254413484,0.8205704570649566,56.33729553222656,43.44724655151367,110,343,0.761846382250698
17,AKS1088-1-109,AKS1088,AKS1088_TL01_02,1,33,109,37,2.0,17,701.7980535279805,502.9245283018868,1.0683403451944182,0.7655971136878567,59.05818557739258,46.61248016357422,110,343,0.7166228600573274
18,AKS1088-1-109,AKS1088,AKS1088_TL01_02,1,33,109,38,2.0,18,695.4530892448513,466.6686746987952,1.0586814678316097,0.7104051806824441,61.71480178833008,48.46648406982422,110,343,0.6710282575716521
0,AKS1088-1-114,AKS1088,AKS1088_TL01_02,1,34,114,28,2.0,0,575.3574007220217,599.1897435897436,1.0,1.0414218064073122,36.28729248046875,30.884645462036133,115,435,1.0414218064073122
1,AKS1088-1-114,AKS1088,AKS1088_TL01_02,1,34,114,29,2.0,1,566.7986348122867,563.3300970873786,0.9851244358741288,0.9790959434613166,38.20269393920898,33.093807220458984,115,435,0.9938804762187602
2,AKS1088-1-114,AKS1088,AKS1088_TL01_02,1,34,114,30,2.0,2,569.2809364548496,595.3286384976526,0.989438800544589,1.0347110122344283,39.6439208984375,34.435447692871094,115,435,1.0457554440607357
3,AKS1088-1-114,AKS1088,AKS1088_TL01_02,1,34,114,31,2.0,3,559.2218543046357,572.8235294117648,0.971955611595267,0.9955960046623592,40.645164489746094,35.340576171875,115,435,1.0243225027820881
4,AKS1088-1-114,AKS1088,AKS1088_TL01_02,1,34,114,32,2.0,4,566.3406940063091,547.508695652174,0.9843285118008435,0.9515975547809065,42.98926544189453,36.6675910949707,115,435,0.9667479336140987
5,AKS1088-1-114,AKS1088,AKS1088_TL01_02,1,34,114,33,2.0,5,592.0984126984127,543.4309623430962,1.029096717892883,0.9445102499092553,43.818790435791016,37.99460983276367,115,435,0.9178051328772849
6,AKS1088-1-114,AKS1088,AKS1088_TL01_02,1,34,114,34,2.0,6,614.2838709677419,579.6587301587301,1.0676561563245228,1.007475926148357,45.20000076293945,38.9075813293457,115,435,0.943633322563942
7,AKS1088-1-114,AKS1088,AKS1088_TL01_02,1,34,114,35,2.0,7,624.884105960265,553.2857142857143,1.0860798960369533,0.9616383027165213,46.043113708496094,40.30924224853516,115,435,0.8854213269442585
8,AKS1088-1-114,AKS1088,AKS1088_TL01_02,1,34,114,36,2.0,8,640.5268138801262,540.3652482269504,1.1132677064313812,0.9391818851184337,48.003662109375,41.41006088256836,115,435,0.8436262721830082
9,AKS1088-1-114,AKS1088,AKS1088_TL01_02,1,34,114,37,2.0,9,650.394578313253,576.6021126760563,1.1304183755993515,1.002163371762443,50.24555587768555,42.69075393676758,115,435,0.8865420037347612
10,AKS1088-1-114,AKS1088,AKS1088_TL01_02,1,34,114,38,2.0,10,661.6488095238095,539.0671378091873,1.1499787935177332,0.936925704149641,52.47525787353516,44.373382568359375,115,435,0.8147330276270812
11,AKS1088-1-114,AKS1088,AKS1088_TL01_02,1,34,114,39,2.0,11,671.973293768546,567.8639455782313,1.1679232646095803,0.9869759993798868,53.66194915771485,46.09416580200195,115,435,0.8450692175481396
12,AKS1088-1-114,AKS1088,AKS1088_TL01_02,1,34,114,40,2.0,12,676.8263305322129,583.027397260274,1.1763580857443683,1.013330838412137,56.07152938842773,47.07381439208984,115,435,0.8614135871484471
